B622603-5,1101,CAJA Y BANCOS,110102002,BANRURAL 3033034955 MONETARIA,2023,3,921455.00,0.00,921455.00,0
B622603-5,1101,CAJA Y BANCOS,110102003,BANCO INDUSTRIAL 0000269530 MONETARIA,2023,3,6.38,0.00,6.38,0
B622603-5,1102,CUENTAS POR COBRAR,110201002,"A_ARYSTA ",2023,3,0.00,5000.00,-5000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201006,"C_DUWEST GUATEMALA ",2023,3,0.00,12000.00,-12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201007,"A_FMC, S.A. ",2023,3,0.00,35000.00,-35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201009,"A_YARA ",2023,3,0.00,35000.00,-35000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201012,"B_ESPORANGIO, S.A. ",2023,3,0.00,13333.32,-13333.32,0
B622603-5,1102,CUENTAS POR COBRAR,110201015,"B_QUILUBRISA ",2023,3,0.00,20000.00,-20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201017,"B_TECUN, S.A. ",2023,3,0.00,20000.00,-20000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201019,"C_AGRIAVANCES ",2023,3,0.00,4000.00,-4000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201022,"C_GRUPO DISAGRO ",2023,3,0.00,12000.00,-12000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201023,"C_INCISA ",2023,3,0.00,8000.00,-8000.00,0
B622603-5,1102,CUENTAS POR COBRAR,110201025,"C_POTENZ ",2023,3,0.00,12000.00,-12000.00,0
